,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
127,am-nhac-1,"Nikki James - một nữ tham tử tư lớn lên trong khu phố bạo lực ở Lyndhurst và luôn tin rằng không còn điều gì có thể làm cô bất ngờ, ngạc nhiên hơn. Mọi điều đều thay đổi khi cô theo Monica Trevgard - con gái của một người quyền thế nhất Lyndhurst và là khách hàng của cô - đi vào thế giới bóng đêm và cô trở thành nguyên nhân cuộc chiến giữa hai người đàn ông: Micheal - một ma cà rồng đã hơn 300 tuổi - khác với mọi hành động vốn có của loài ma cà rồng dần dần tiến vào cuộc đời và chiếm trọn trái tim vốn tưởng chừng đã lạnh giá của cô và Jasper - một ma cà rồng ít tuổi hơn nhưng đầy dã tâm trả thù Micheal bởi đã giết anh của y và hiện đang tiếp tục săn đuổi hòng kết liễu chính y để thế giới có một cuộc sống hòa bình, thân thiện hơn - một kẻ trong tâm trí cô là một quái vật hết sức điên rồ và độc ác.
Nikki không chỉ có năng lực tinh thần (khả năng cảm nhận, đoán định trước các biến cố xảy ra với mình - theo duy tâm) để tạo ra sự liên kết ghê gớm với Micheal, mà còn làm cho Micheal tin rằng cuối cùng anh cũng có thể tìm thấy một người phụ nữ để có thể ở bên và làm dịu nỗi cô đơn trong tim anh suốt 300 năm qua. Nikki biết rằng tình yêu giữa cô và Micheal thực sự nguy hiểm, nhưng nếu muốn tồn tại cô phải tin vào anh. Tuy nhiên, tình yêu của anh có đủ mạnh để có thể bảo vệ cô khỏi kẻ báo thù điên rồ đến từ địa ngục? Hay chính tình yêu đó sẽ khiến cô đến với cái bẫy chết người mà nó đang giăng ra?
Là cuốn đầu tiên trong bộ truyện giả tưởng 4 cuốn (Khiêu vũ với Quỷ, Trái tim trong bóng tối, Đuổi theo bóng tối, Nụ hôn tạm biệt bóng đêm) viết về Nikki và Micheal, Khiêu vũ với Quỷ (Dancing With The Devil) thật sự là một cuốn sách đáng để đọc không bởi tình tiết ly kỳ của những màn rượt đuổi gấp gáp, sự giằng xé trong mỗi nhân vật, mà bằng ngòi bút hư cấu tài tình của mình, tác giả Keri Arthur đã mang đến cho bạn đọc một câu chuyện tình yêu đầy cảm độn giữa hai nhân vật tuy thuộc hai thế giới hoàn toàn khác nhau nhưng đã vượt qua tất cả để đến bên nhau.
Một tình yêu mãnh liệt, một tương lai đầy thử thách đã khiến khiêu vũ với Quỷ trở thành một trong những cuốn sách đáng đọc nhất trong năm ""là cuốn đầu tiên của bộ truyện hay, câu chuyện ma cà rồng lãng mạn đến tuyệt vời này sẽ khiến bạn đọc luôn muốn đọc thêm nữa và muốn sưu tầm cho đủ bộ"".
Mời bạn đón đọc.
Nikki James - một nữ thám tử tư đã trở thành nguyên nhân cuộc chiến giữa hai người đàn ông: Micheal - một ma cà rồng hơn 300 tuổi đã có những hành động khác với đồng loại của mình để dần dần tiến vào cuộc đời và chiếm trọn trái tim vốn tưởng chừng đã lạnh giá của cô, và hai là Jasper - một ma cà rồng ít tuổi hơn nhưng đầy dã tâm. Jasper quyết tâm trả thù Micheal bởi anh đã giết anh của y và hiện đang tiếp tục săn đuổi hòng kết liễu chính Jasper để thế giới có một cuộc sống hòa bình, thân thiện hơn.
Nikki biết rằng tình yêu giữa cô và Micheal thực sự nguy hiểm, nhưng nếu muốn tồn tại cô phải tin vào anh. Tuy nhiên, tình yêu của anh có đủ mạnh để có thể bảo vệ cô khỏi kẻ báo thù điên rồ đến từ địa ngục? 
Là cuốn đầu tiên trong bộ truyện giả tưởng 4 cuốn (Khiêu vũ với Quỷ, Trái tim trong bóng tối, Đuổi theo bóng tối, Nụ hôn tạm biệt bóng đêm) viết về Nikki và Micheal, Khiêu vũ với Quỷ (Dancing With The Devil), tác giả Keri Arthur đã mang đến cho bạn đọc một câu chuyện tình yêu đầy cảm động giữa hai nhân vật tuy thuộc hai thế giới hoàn toàn khác nhau.V.A(Nguồn: Báo Thể thao và văn hóa)",Khiêu Vũ Với Quỷ,44000,https://www.vinabook.com/images/thumbnails/product/240x/32182_38717.jpg,Keri Arthur,Nguyễn Hồng Vân,Nxb Thông Tấn,Fahasa,8935069203982,390.0,,Bìa mềm,13.0,20.5,02/2010,380.0
128,am-nhac-1,"Hiếm có một vị lãnh tụ nào trên thế giới này mà lại được nhân dân tôn kính gọi bằng danh xưng thân mật Bác Hồ như Chủ tịch Hồ Chí Minh. Và cũng thật hiếm ai giành được nhiều tình cảm yêu mến của mọi tầng lớp nhân dân, đặc biệt là các văn nghệ sĩ trí thức như lãnh tụ Hồ Chí Minh. Chỉ nói riêng về lĩnh vực âm nhạc, dễ có tới hàng ngàn ca khúc dâng tặng người. Từ những bài hát dành cho lứa tuổi thiếu niên nhi đồng, tới các ca khúc dành cho đông đảo quần chúng nhân dân. Ai cũng cảm thấy rưng rưng xúc động, thiêng liêng cao cả khi ngân lên những khúc ca về Người.
Tuyển tập ca khúc ""79 Ca Khúc Dâng Người"" được tác giả biên soạn nhằm ôn lại những tình cảm cao đẹp ấy, tỏ thêm lòng thành kính Người để tưởng nhớ về 79 mùa xuân cuộc đời của Chủ tịch Hồ Chí Minh. Người đã hy sinh trọn đời cho dân tộc Việt Nam.
Mục lục:
Phần 1: Thiếu niên nhi đồng hát về người
Khăn quàng thắm mãi vai em
Em yêu Bác Hồ nhiều
Tiếng chim trong vườn Bác
Cây đa Bác Hồ
...
Phần 2: Nhân dân hát về Người
Ấm tình quê Bác
Đôi dép Bác Hồ
Tiếng hát thành phố mang tên người
Hát về người
...
Mời bạn đón đọc.",79 Ca Khúc Dâng Người,34000,https://www.vinabook.com/images/thumbnails/product/240x/31158_37686.jpg,,,NXB Thanh Niên,Đinh Tị,8935077002645,250.0,,Bìa mềm,19.0,27.0,03/2009,140.0
129,am-nhac-1,"“Cầm trên tay tập thơ Cánh chim Lạc Việt của nhà thơ nữ Phan Bích Thiện, đôi lần tôi cũng ngoảnh lại phía sau. Để làm gì? Để quan sát một chân dung thơ trong đời thật này. Chị đã có hai tập thơ đã in và hiện nay đang sống ở mộ nơi tôi chưa hề đặt chân đến: Hunggary. Tuy thế, thơ chị đến với tôi gần. Gần lắm bởi tình cảm của người làm thơ vẫn dành cho quê nhà đau đáu một nỗi niềm:
Về cây bàng mỗi mùa thay áo
Đỏ rực khoảng trời trước cửa nhà em
Tiếng tàu điện leng keng trong đêm
Sáng sớm mặt hồ sương giăng mờ phủ
Câu thơ nhiều hình ảnh như vẽ lên trong mắt ta một Hà Nội xa và gần. Xa như một tầm tay và gần như một ký ức chưa phai nhòa kỷ niệm cũ. “Bàng nhớ ai đỏ lá khi mùa đông đến”. Một câu hỏi tưởng chừng như bâng quơ, nhưng sẽ không là câu hỏi ấy nếu trong lòng không gợn sóng một niềm yêu dấu….” (Lê Minh Quốc)
Mục lục:
Thơ Phan Bích Thiện “Khách lạ đi giữa nguồn trong trẻo”
Cánh chim lạc việt bay về
Nhắn gửi Hà Nội
Có lẽ nào
Anh yêu em Hà Nội
Anh gọi tên em là Hà Nội
Anh chẳng bao giờ biết điều đó đâu
…….
Mời bạn đón đọc.",Cánh Chim Lạc Việt (Thơ Phổ Nhạc),41000,https://www.vinabook.com/images/thumbnails/product/240x/30567_37089.jpg,"Phan Bích Thiện, Giao Tiên",,NXB Thanh Niên,Quang Minh,999910010028,340.0,,Bìa cứng,15.0,15.0,10/2009,172.0
130,am-nhac-1,,Những Tác Phẩm Bất Hủ Được Soạn Lại Cho Guitar Classic - Tập 1 (Kèm 2 CD),36000,https://www.vinabook.com/images/thumbnails/product/240x/30419_36941.jpg,Jason Waldron,Hoàng Hoa,Nxb Mũi Cà Mau,Văn Nghệ,,300.0,,Bìa mềm,20.0,28.0,03/2004,104.0
131,am-nhac-1,"Mục lục
 
 
......
Mời bạn đón đọc.",Tuyển Tập Những Tình Khúc Vượt Thời Gian - Đường Xưa Lối Cũ - Tái bản 03/11/2011,57000,https://www.vinabook.com/images/thumbnails/product/240x/29010_35515.jpg,,,Nxb Phương Đông,Văn Nghệ,8938502324756,264.0,,Bìa mềm,20.0,28.0,03/2011,144.0
132,am-nhac-1,"Cuốn sách này dành cho ai?
Cuốn sách này chẳng dành cho người muốn trở thành một tay dương cầm trong ban nhạc hoà tấu. Nó sẽ không dạy bạn cách để chơi được nhạc của Mozart hay Chopin và nó cũng chẳng mời được bạn đến chen chúc tại một câu lạc bộ nhạc jazz  tại địa phương.
Điều cuốn sách này sẽ làm là cho bạn những công cụ và những chỉ dẫn cần thiết để chơi các bản nhạc - những bản nhạc mà gia đình bạn thường hát trong những dịp lễ Giáng sinh, mà không cần phải học nhiều năm mới có được những kỹ năng để có thể chơi các hợp âm và những giai điệu. Điều cần thiết là sự tò mò để suy nghĩ về cách mà các nốt nhạc được đặt vào với nhau và một ước muốn làm nên một lỗi lầm thực sự, vì sự ồn ào.
Cuốn sách này được sử dụng như những công cụ. Một viên gạch không xây được một ngôi nhà nhưng một con người sử dụng những công cụ đó sẽ xây dựng nên ngôi nhà. Và với đàn piano mọi chuyện cũng sẽ như vậy.
Mục lục:
Dẫn nhập
Chương 1: Hình thức của bàn phím
Chương 2: Đọc tên các nốt
Chương 3: Đi vào nhịp điệu
Chương 4: Thành lập hợp âm với Do-Re-Mi
Chương 5: Một chuyển khúc hoà điệu, hàng ngàn bản nhạc
Chương 6: Thêm những hợp âm ba nốt: nhóm còn lại
Chương 7: Những hợp âm bốn nốt
Chương 8: Sắp xếp tất cả vào với nhau
Chương 9: Những hợp âm cao hơn: Mở rộng và biến đổi
Chương 10: Nghệ sĩ bậc thầy là chúng ta
Phụ lục",Những Hợp Âm Của Đàn Piano - Tái bản 07/09/2009,19000,https://www.vinabook.com/images/thumbnails/product/240x/29006_35511.jpg,Karen Berger,Nguyễn Thị Hiền,Nxb Mỹ thuật,Văn Lang,8935073062193,150.0,,Bìa mềm,12.0,20.0,07/2009,176.0
133,am-nhac-1,"Thời gian như đặc quánh lại. Cả thế giới truyền nhau từng giọt cảm xúc, đau đớn, rạn vỡ trước tin ông Vua nhạc Pop Michael Jackson ra đi… Hàng triệu trái tim vỡ oà nghẹn ngào trước sự ra đi của một huyền thoại âm nhạc, một huyền thoại có công trong kết nối văn hoá giữa hai màu da đen và trắng, hoà nhịp trái tim của nhân loại trong một tình yêu lớn: âm nhạc.
Michael Jackson sớm thể hiện khả năng âm nhạc thiên phú bằng giọng ca ngọt ngào và những điệu nhảy mê hoặc lòng người.
Tuy nhiên, những vấn đề xung quanh cuộc sống đời tư, đằng sau vầng hào quang, những nỗ lực cho sự thành công… của anh vẫn là những câu hỏi hoặc những hiểu biết chưa đầy đủ của nhiều người về anh.
Với mong muốn giúp độc giả hiểu biết thêm về cuộc đời sự nghiệp của Vua nhạc Pop Michael Jackson - người luôn muốn hàn gắn thế giới này trong hoà bình, trong tình yêu thương như lời ca khúc bất tử anh đã sáng tác, cuốn sách “Huyền thoại nhạc Pop Michael Jackson” gồm những bài viết được lựa chọn từ các nguồn tư liệu phong phú, hấp dẫn đăng tải trên báo chí trong và ngoài nướcđược giới thiệu đến tất cả các bạn đọc.
Hôm nay, bằng tình yêu thương, niềm cảm mến về một tài năng, một con người vĩ đại chúng ta tìm hiểu về anh để hiểu rõ hơn về cuộc sống, sự nghiệp, những cống hiến lớn lao của anh cho âm nhạc nói riêng và kết giao văn hoá tâm hồn nhân loại nói chung.
Mời các bạn đón đọc.
Với mong muốn giúp độc giả hiểu biết thêm về cuộc đời và sự nghiệp của “Vua nhạc Pop” Michael Jackson, NXB Thông tấn đã biên soạn, ấn hành cuốn sách “Huyền thoại nhạc Pop - Michael Jackson”.
Với mong muốn giúp độc giả hiểu biết thêm về cuộc đời và sự nghiệp của “Vua nhạc Pop” Michael Jackson, NXB Thông tấn đã biên soạn, ấn hành cuốn sách “Huyền thoại nhạc Pop - Michael Jackson”.
Ngày 25.6.2009, “Vua nhạc Pop” người Mỹ gốc Phi Michael Jackson qua đời gây sự xúc động sâu sắc đối với triệu triệu người hâm mộ anh trên toàn thế giới.
Là nhân vật có ảnh hưởng lớn trong làng nhạc đại chúng, Michael Jackson chiếm được tình cảm và sự yêu mến gần như tuyệt đối của khán thính giả bất kể màu da trên kênh truyền hình âm nhạc MTV. 
Xuất thân từ một gia đình người da màu nghèo khó, tuổi thơ của Michael Jackson trôi đi trong sự khổ công tập luyện cùng nhóm nhạc The Jackson Five. Sáu tuổi bước chân vào làng giải trí, Michael Jackson đã sớm thể hiện khả năng âm nhạc thiên phú. Anh từng bước chinh phục công chúng yêu âm nhạc bằng giọng ca ngọt ngào và những điệu nhảy mê hoặc. Sự nghiệp âm nhạc của anh thực sự thăng hoa kể từ khi album Thriller ra đời vào năm 1982 đạt kỷ lục album bán chạy nhất mọi thời đại.
Tuy nhiên, những vấn đề xung quanh đời tư của anh cũng trở thành tâm điểm của dư luận và làm tổn hại tới hình ảnh “ông Vua nhạc Pop”. Mặc dù vậy, anh vẫn là một trong số ít nghệ sĩ đạt tới đỉnh cao của âm nhạc, hai lần được vinh danh tại Đại lộ Danh vọng Hollywood, đoạt 13 giải Grammy và có 750 triệu album được tiêu thụ trên toàn thế giới… Những năm gần đây, Michael Jackson vẫn được mệnh danh là một trong số những người nổi tiếng nhất trên thế giới.
P.V
(Nguồn: Báo Lao động)",Huyền Thoại Nhạc Pop Michael Jackson,24000,https://www.vinabook.com/images/thumbnails/product/240x/28939_35444.jpg,,,Nxb Thông Tấn,Nxb Thông Tấn,893506920373,240.0,,Bìa mềm,13.0,19.0,07/2009,239.0
134,am-nhac-1,"Nội dung bao gồm:
1. Anh phải làm sao?
2. Bởi vì anh yêu em
3. Bỗng dưng muốn khóc
4. Chia đôi một trái tim
5. Cánh đồng tuyết 
6. Cầu vồng khuyết
7. Chén đắng
8. Chia đôi cơn mơ
9. Chiếc khăn gió ấm
10. Cô bé mùa đông
11. Dẫu có lỗi lầm
12. Đánh rơi tình yêu
13. Đánh rơi tình yêu
14. Điều em không biết (Bỗng dưng yêu em) 
......
Mời bạn đón đọc.",Tuyển Tập Những Ca Khúc Được Yêu Thích Trên Làn Sóng Xanh,30000,https://www.vinabook.com/images/thumbnails/product/240x/27905_34408.jpg,,,Nxb Phương Đông,Văn Nghệ,8938502324459,220.0,,Bìa mềm,20.0,28.0,07/2011,80.0
135,am-nhac-1,"Để giúp các bạn chơi ghi-ta và yêu thích những bản dân ca Việt nam, Cuốn sách Dân ca soạn cho ghi-ta giới thiệu đến bạn các biến tấu phát triển các bản dân ca của các dân tộc anh em như: Thái, Tày, Nùng, Mèo, H’mông, Tây Nguyên, Quan họ Bắc Ninh, dân ca Nam Bộ, Dân ca Liên khu 5, chèo cổ…
Mời bạn đón đọc.",Dân Ca Soạn Cho Ghi-Ta,25000,https://www.vinabook.com/images/thumbnails/product/240x/27862_34365.jpg,Tạ Tấn,,Nxb Âm nhạc,Huy Hoàng,8935095601899,190.0,,Bìa mềm,19.0,27.0,09/2008,116.0
136,am-nhac-1,"Xuất phát từ câu danh ngôn bất hủ của người xưa, chẳng hạn như câu: “Con người không có tình yêu, như cây xanh không còn nhựa sống”. Để cho cây càng lớn càng xanh, càng xum xuê toả bóng, hệt như con người, mỗi chúng ta càng yêu đời chúng ta càng cảm thấy mến yêu, và tràn đầy nhựa sống, cái nhựa sống tuyệt diệu của tình yêu.
Cuốn sách “Vui Vui Văn Nghệ - Tình Trong Câu Hát” là một tập thơ vui, một số bài ca vừa mang tính văn nghệ, nhộn nhịp hài hoà vừa trữ tình lãng mạn, đó là tình yêu ông bà, cha mẹ, anh em, tình yêu đời, tình yêu đôi lứa và tình yêu đất nước quê hương.
Mục lục:
Phần 1: Những bài ca bài hát vui
Phần 2: Những tập thơ và nốt nhạc giao lưu với bốn bể năm châu
Phần 3: Thử tài tuổi nhỏ
Phần 4: Chuyện kể vui văn nghệ
Phần 5: Viết lại cho em
Mời bạn đón đọc.",Vui Vui Văn Nghệ - Tình Trong Câu Hát,30000,https://www.vinabook.com/images/thumbnails/product/240x/27596_34094.jpg,Lê Nam,,Nxb Lao động,Thành Nghĩa,,220.0,,Bìa mềm,13.0,19.0,12/2008,236.0
137,am-nhac-1,"Nhạc sĩ Xuân Tứ xuất thân là một nghệ sĩ biểu diễn, sau đó kiêm cả sáng tác và đào tạo.
Ông có nhiều tác phẩm nổi tiếng viết cho đàn phím đã được chọn đưa vào danh mục các bài thi quốc tế: Rhapsodie Trường Sơn, Fantaisie trên chủ đề Anh vẫn hành quân (Accordéon); Tình yêu chung thuỷ, Hoa ban và cô gái thái (đàn phím điện tử - organ) v.v...
Ông đã đào tạo được nhiều học trò giỏi đoạt các giải cao trong các kỳ thi quốc tế và quốc gia: Ông đã từng được mời đến biểu diễn và tham gia giám khảo các cuộc thi quốc tế về đàn phím tại Klingenthai (Đức).
Ông đã biên soạn nhiều tài liệu, giáo trình, giáo khoa cho đàn accordéon và rogan.
Cuốn Hướng dẫn dạy và học đàn Organ này ông viết do yêu cầu đào tạo của trường Cao đẳng sư phạm Nhạc Hoạ Trung Ương, đồng thời cũng là do yêu cầu (rất cấp bách) của phong trào học âm nhạc trong cả nước đang cần có một tài liệu dạy và học (đàn organ) một cách chính quy, có hệ thống, có tính khoa học và sư phạm.
Với kinh nghiệm và tích luỹ kiến thức hơn 40 năm giảng dạy từ sơ cấp đến đại học, ông đã biên soạn nên cuốn sách nhiều tập rất có giá trị này. Mong rằng cuốn sách sẽ đáp ứng được yêu cầu của các độc giả.
Mời bạn đón đọc.",Hướng Dẫn Dạy Và Học Đàn Organ - Tập 1,24000,https://www.vinabook.com/images/thumbnails/product/240x/27553_34051.jpg,Xuân Tứ,,Nxb Âm nhạc,Đồng Lợi,113000034051,176.0,,Bìa mềm,19.0,27.0,12/2009,100.0
138,am-nhac-1,"Hiện nay phong trào thành lập các ban nhạc (band) trẻ đang rất sôi nổi. Cùng với guitar (ghita), keyboard (piano), drum (trống) thì cây đàn bass là nhạc cụ không thể thiếu trong một ban nhạc. Bass có vai trò rất quan trọng, vừa giữ nhịp vừa tạo hoà âm cho ban nhạc. Cuốn sách này sẽ giúp các bạn trong buổi đầu tự học bass với đầy đủ kiến thức, sơ đồ, hình ảnh dễ hiểu, cộng thêm những kinh nghiệm của người tự học bass chắc chắn sẽ giúp bạn rất nhiều trong quá trình tự học.
Với phần lý thuyết, các bài tập thực hành và các hình ảnh minh hoạ dễ hiểu sẽ giúp bạn hoàn thiện kỹ năng của một nhạc công chơi bass và yên tâm khi muốn gia nhập một ban nhạc. Để trở thành một bassist (tay đàn) không khó, điều quan trọng tuỳ thuộc vào niềm đam mê và sự nỗ lực của chính bạn. 
Mục lục:
Lời nói đầu
Phần 1: Căn bản về guitar bass
Phần 2: Nhạc lý cơ bản
Phần 3: Kỹ thuật cơ bản
Phần 4: Kỹ thuật nâng cao
Phần 5: Hợp âm rải
Phần 6: Scale
Phần 7: Walking bass
Phần 8: Slap bass
Phần 9: Tapping
Mời bạn đón đọc.",Tự Học Và Thực Hành Guitar Bass,34000,https://www.vinabook.com/images/thumbnails/product/240x/27345_33837.jpg,Hoàng Hạc,,Nxb Mỹ thuật,Văn Lang,8935073035692,280.0,,Bìa mềm,19.0,27.0,03/2009,152.0
